PERSONID,PRDTIND1,PRDTOCC1,PRTAGE,PEMARITL,PESEX,PEEDUCA,PTDTRACE,PRFTLF,GTCBSA,PEHRUSL1,PEHRUSLT
82589,51,12,48,1,2,39,5,1,29820,40,40
82590,45,17,18,6,1,39,5,1,29820,40,40
82591,45,16,23,6,1,42,5,1,29820,40,40
82592,22,22,18,6,1,39,5,2,29820,27,27
82603,21,22,55,1,1,39,1,1,29820,40,40
82606,22,10,51,3,2,40,1,1,29820,37,37
82615,41,10,52,4,2,43,1,1,29820,36,36
82616,45,15,45,6,1,40,1,1,29820,40,40
82619,48,15,48,4,2,39,1,1,29820,40,40
82622,45,14,70,3,2,42,1,1,29820,40,40
82623,46,16,17,6,1,39,1,1,29820,40,40
82628,22,17,40,6,2,40,2,1,29820,-4,-4
82650,45,15,63,2,1,41,1,1,29820,40,40
82651,33,16,40,1,1,43,1,1,29820,40,40
82654,21,17,27,1,2,40,1,1,29820,40,40
82655,23,17,31,1,1,40,1,1,29820,40,40
82660,36,7,48,5,2,39,1,1,29820,40,40
82662,51,12,45,1,1,43,1,1,29820,40,40
82665,40,8,36,1,1,46,1,1,29820,50,50
82666,36,9,33,1,2,43,1,1,29820,40,40
82668,32,16,37,6,1,40,1,1,29820,40,40
82669,44,15,39,1,1,39,1,1,29820,40,40
82671,4,19,40,4,1,39,1,1,29820,40,40
82672,22,11,39,4,2,40,1,1,29820,40,40
82675,44,15,49,1,1,43,1,1,29820,40,40
82676,42,6,50,1,2,43,1,2,29820,25,25
82684,46,13,33,1,2,39,1,2,29820,32,32
82685,22,22,32,1,1,39,1,1,29820,40,40
82690,22,16,28,1,2,39,5,1,29820,40,40
82691,46,13,37,1,1,39,1,1,29820,72,72
82692,22,14,39,1,1,40,4,1,29820,40,40
82693,32,2,40,1,2,43,4,1,29820,40,40
82702,45,14,51,4,2,39,5,1,29820,40,40
82704,36,17,71,4,2,43,4,1,29820,40,40
82706,4,19,40,1,1,39,1,1,29820,40,40
82708,46,16,20,6,2,37,1,1,29820,35,35
82715,47,20,37,1,1,35,4,1,29820,40,40
82717,43,15,49,4,2,33,4,2,29820,20,20
82718,46,22,22,6,1,38,4,2,29820,20,20
82723,4,4,45,1,2,41,2,1,29820,40,40
82724,22,10,40,1,1,39,2,1,29820,40,40
82725,51,6,44,1,2,39,1,1,29820,40,40
82726,4,20,48,1,1,39,1,1,29820,40,40
82727,44,17,62,1,1,43,1,1,29820,40,40
82728,43,15,64,1,2,39,1,2,29820,20,20
82732,4,22,37,6,1,38,1,1,29820,60,60
82733,4,19,28,6,2,43,1,1,29820,40,40
82734,4,19,31,6,1,43,1,1,29820,40,40
82735,22,22,44,1,2,39,1,1,29820,40,40
82736,40,14,42,1,1,39,1,1,29820,40,40
82744,21,16,37,1,1,43,1,1,29820,60,60
82753,44,16,31,1,1,43,2,1,29820,50,50
82754,22,15,28,1,2,39,2,1,29820,40,40
82759,44,17,54,1,2,39,1,1,29820,40,40
82761,45,13,53,1,1,39,1,1,29820,40,40
82762,51,10,45,1,2,43,4,1,29820,40,40
82763,22,3,45,1,1,40,4,1,29820,40,40
82766,47,20,58,6,1,41,1,1,29820,40,40
82768,42,15,69,6,2,40,1,2,29820,7,7
82769,22,16,41,2,1,40,1,1,29820,60,60
82771,41,10,39,6,2,43,1,1,29820,40,40
82774,7,19,56,1,1,41,1,1,29820,40,40
82775,44,15,49,1,2,40,1,1,29820,35,35
82788,49,14,53,6,1,39,1,1,29820,40,40
82796,14,22,30,1,2,39,1,1,29820,40,40
82797,36,9,29,1,1,40,1,1,29820,40,40
82800,40,17,48,6,1,39,1,1,29820,40,40
82801,45,14,41,1,1,39,3,1,29820,40,40
82802,45,14,38,1,2,37,3,1,29820,40,40
82807,44,12,17,6,1,37,3,2,29820,20,20
82808,43,6,39,1,2,43,1,1,29820,-4,-4
82809,45,20,39,1,1,39,1,1,29820,40,40
82810,45,15,66,4,2,39,1,1,29820,40,40
82811,23,22,46,6,1,39,1,1,29820,35,35
82812,29,17,56,4,1,41,1,1,29820,40,40
82816,17,21,37,1,1,39,1,1,29820,40,40
82817,40,8,37,1,2,44,1,1,29820,45,45
82821,40,1,53,6,1,44,4,1,29820,80,80
82825,36,1,51,4,1,43,1,1,29820,40,40
82828,51,4,49,4,2,44,1,1,29820,40,40
82830,51,19,21,6,1,40,1,1,29820,40,40
82831,51,12,23,6,1,40,1,1,29820,40,40
82832,48,11,61,2,2,43,4,1,29820,50,50
82835,41,10,58,1,2,43,1,1,29820,35,35
82838,44,22,53,1,1,44,1,1,29820,40,40
82839,44,9,29,1,2,42,1,1,29820,40,40
82841,40,8,43,1,1,43,1,1,29820,40,40
82842,42,10,42,1,2,46,1,2,29820,20,20
82846,36,9,37,1,2,43,1,1,29820,40,40
82847,23,22,39,1,1,43,1,1,29820,40,40
82850,36,1,39,1,2,40,1,1,29820,40,40
82851,36,17,41,1,1,41,1,1,29820,40,40
82852,46,13,28,6,2,39,1,2,29820,30,30
82855,46,13,28,6,1,39,1,1,29820,50,50
82856,46,13,59,4,2,40,1,2,29820,32,32
82858,40,8,50,1,2,44,1,1,29820,40,40
82862,22,16,38,6,2,43,1,1,29820,40,40
82866,34,1,42,4,1,40,1,1,29820,50,50
82868,23,22,31,1,1,43,5,1,29820,40,40
82869,42,15,31,1,2,43,5,1,29820,40,40
82871,22,2,52,6,1,39,1,1,29820,99,99
82874,45,12,28,6,1,43,1,1,29820,40,40
82876,42,17,27,6,2,41,1,1,29820,40,40
82880,45,9,34,6,1,40,2,2,29820,25,25
82882,20,3,39,1,2,40,4,1,29820,40,40
82890,32,1,31,1,1,41,1,1,29820,40,40
82898,40,3,57,1,1,44,1,1,29820,40,40
82899,26,1,19,6,1,40,1,1,29820,40,40
82900,38,17,21,6,2,39,2,1,29820,40,40
82903,41,14,61,2,1,39,1,1,29820,40,40
82911,48,21,32,5,2,39,2,1,29820,40,40
82915,21,21,34,4,1,39,1,1,29820,40,40
82917,41,11,26,4,2,39,1,1,29820,40,40
82921,42,11,59,4,2,39,1,1,29820,40,40
82922,44,13,61,1,2,40,1,1,29820,40,40
82923,44,13,59,1,1,41,1,1,29820,40,40
82927,44,9,15,6,2,40,1,1,29820,40,40
82937,36,3,46,1,1,44,1,1,29820,55,55
82941,34,14,51,1,1,39,2,1,29820,40,40
82942,48,15,42,1,2,43,1,1,29820,80,80
82943,33,16,57,1,1,40,1,1,29820,40,40
82945,47,22,58,2,1,35,1,1,29820,40,40
82946,44,15,67,4,1,40,1,1,29820,40,40
82952,17,21,27,6,1,39,1,1,29820,40,40
82953,4,1,57,1,1,39,1,1,29820,40,40
82955,40,10,25,6,2,43,1,1,29820,38,38
82960,4,19,38,5,1,39,2,1,29820,40,40
82961,46,13,38,4,1,43,2,1,29820,40,40
82973,50,14,44,4,2,38,3,1,29820,40,40
82975,23,22,20,6,1,36,3,1,29820,40,40
82982,51,17,35,6,2,40,2,2,29820,25,25
82985,40,8,50,4,2,41,1,1,29820,40,40
82988,4,19,48,1,1,43,1,1,29820,40,40
82989,33,16,46,1,2,43,1,1,29820,40,40
82992,22,16,50,1,1,43,2,1,29820,75,75
82998,36,17,44,4,2,43,4,1,29820,40,40
83003,40,8,44,1,1,43,1,1,29820,40,40
83004,40,8,46,1,2,43,1,1,29820,40,40
83007,41,10,48,6,2,43,2,1,29820,40,40
83010,42,1,40,6,1,39,2,1,29820,40,40
83013,45,12,43,4,2,42,1,1,29820,40,40
83017,42,1,46,1,2,44,1,1,29820,50,50
83018,22,16,36,6,2,39,2,1,29820,40,40
83026,38,17,34,1,1,39,4,1,29820,40,40
83030,38,12,57,1,1,40,4,1,29820,40,40
83032,44,9,31,6,1,43,4,1,29820,40,40
83033,38,2,62,4,1,43,1,1,29820,40,40
83034,46,17,37,4,2,39,1,1,29820,40,40
83037,44,17,40,4,2,43,5,2,29820,32,32
83041,22,14,54,1,1,39,1,1,29820,40,40
83042,23,17,59,1,2,39,1,2,29820,25,25
83046,46,13,32,1,2,40,1,2,29820,-4,-4
83047,46,1,37,1,1,39,1,1,29820,60,60
86087,32,3,42,1,1,44,4,1,35620,40,40
86091,19,5,63,1,1,39,4,1,35620,40,40
86093,16,17,41,6,2,43,2,1,35620,-4,-4
86095,42,10,23,6,1,40,1,1,35620,55,55
86096,42,10,25,6,2,40,1,1,35620,55,55
86099,38,12,25,6,2,40,2,1,35620,40,40
86106,32,5,26,2,1,44,1,1,35620,40,40
86107,19,10,28,6,1,46,1,1,35620,40,40
86108,33,16,28,6,1,46,4,1,35620,40,40
86115,4,2,33,1,1,43,1,1,35620,40,40
86116,32,1,30,1,2,44,1,1,35620,60,60
86117,36,3,33,1,1,44,1,1,35620,40,40
86121,23,1,43,6,2,42,2,1,35620,40,40
86122,46,13,33,6,1,43,4,1,35620,35,35
86123,42,1,31,6,2,43,1,1,35620,40,40
86127,51,2,58,6,2,39,2,1,35620,40,40
86132,22,9,29,1,1,33,1,2,35620,25,25
86134,22,14,21,6,1,35,1,1,35620,40,40
86135,22,14,29,6,1,34,1,1,35620,40,40
86136,17,22,35,6,1,31,1,1,35620,40,40
86140,41,17,36,1,2,40,2,1,35620,40,40
86144,36,17,39,1,1,43,4,1,35620,40,40
86147,36,2,36,6,2,44,4,1,35620,-4,-4
86149,36,16,48,2,1,43,2,1,35620,45,45
86152,22,16,21,6,2,39,1,1,35620,40,40
86153,22,16,23,6,1,39,1,1,35620,40,40
86155,22,16,41,1,1,43,4,1,35620,40,40
86160,32,2,27,6,1,44,4,1,35620,45,45
86161,36,3,26,6,2,44,4,1,35620,40,40
86162,40,8,45,1,1,43,2,1,35620,40,40
86166,42,11,51,5,2,34,2,1,35620,40,40
86169,40,8,24,6,2,40,2,1,35620,40,40
86182,16,21,62,5,2,43,2,1,35620,40,40
86185,36,11,28,6,2,42,2,1,35620,40,40
86189,23,22,23,6,1,39,2,1,35620,40,40
86190,42,14,85,1,1,39,2,1,35620,40,40
86195,23,20,49,5,1,34,4,1,35620,40,40
86199,32,16,27,6,1,44,4,1,35620,40,40
86200,32,3,25,6,1,44,4,1,35620,40,40
86201,36,3,27,6,1,44,4,1,35620,40,40
86202,32,1,27,6,1,43,4,1,35620,40,40
86206,36,7,30,1,1,45,1,1,35620,45,45
86207,51,7,30,1,2,45,1,1,35620,40,40
86211,32,3,27,4,2,43,1,1,35620,45,45
86212,38,2,42,4,2,44,2,1,35620,40,40
86228,22,16,20,6,2,39,2,2,35620,15,15
86233,32,3,22,6,1,44,4,1,35620,45,45
86234,36,3,22,6,1,44,4,1,35620,40,40
86240,38,12,25,6,1,40,2,2,35620,25,25
86241,51,17,41,5,2,39,2,1,35620,40,40
86242,32,3,46,6,1,44,2,1,35620,40,40
86254,46,13,28,6,2,39,2,2,35620,30,30
86260,36,4,45,1,1,43,1,1,35620,40,40
86262,42,15,37,6,2,39,1,2,35620,30,30
86268,40,14,65,6,1,39,1,1,35620,40,40
86269,51,2,31,6,2,43,2,1,35620,40,40
86270,48,15,40,6,1,39,2,1,35620,40,40
92068,22,16,38,6,2,38,2,2,35620,30,30
92071,40,1,46,1,1,46,1,1,35620,40,40
92074,41,10,45,6,2,43,2,1,35620,-4,-4
92076,4,19,25,6,1,40,2,1,35620,40,40
92078,42,10,47,1,1,43,1,1,35620,40,40
92087,46,14,42,1,2,31,2,1,35620,40,40
92088,46,13,56,1,1,31,2,1,35620,35,35
92092,4,19,53,6,1,43,1,1,35620,40,40
92093,22,22,41,1,1,39,2,1,35620,40,40
92103,40,2,40,6,2,43,1,1,15380,40,40
92105,46,13,15,6,1,34,1,2,35620,20,20
92106,46,13,15,6,1,34,1,2,35620,20,20
92107,46,13,15,6,1,34,1,2,35620,20,20
92108,46,13,15,6,1,34,1,2,35620,20,20
92109,46,13,15,6,1,34,1,2,35620,20,20
92111,46,13,16,6,1,34,1,2,35620,20,20
92122,19,1,63,1,1,44,1,1,35620,40,40
92123,22,16,58,1,2,39,1,1,35620,37,37
92124,36,4,24,6,1,43,1,1,35620,45,45
92128,44,9,44,1,2,42,1,1,35620,40,40
92137,47,20,46,1,1,39,1,1,35620,40,40
92157,32,16,42,1,1,35,4,1,35620,40,40
92172,23,22,49,6,1,40,2,1,15380,-4,-4
92173,41,10,26,1,1,42,2,1,35620,37,37
92180,41,1,28,2,2,40,1,1,35620,40,40
92184,46,13,47,1,1,39,4,1,35620,40,40
92187,46,16,28,6,2,44,4,1,35620,37,37
92197,41,10,69,1,1,40,4,1,35620,40,40
92198,41,17,68,1,2,39,4,1,35620,40,40
92199,36,2,44,6,2,43,4,1,35620,40,40
92203,32,16,49,6,2,42,1,1,35620,35,35
92209,46,2,35,4,2,40,1,1,35620,65,65
92211,4,4,34,6,2,43,4,1,35620,42,42
92215,4,1,42,1,1,43,4,1,35620,40,40
92220,22,2,48,2,2,42,1,1,35620,40,40
92221,22,16,22,1,1,43,1,1,35620,40,40
92224,4,14,48,1,1,39,2,1,35620,37,37
92225,48,8,42,1,2,39,2,1,35620,-4,-4
92228,40,8,25,1,1,43,1,1,35620,40,40
92229,21,2,26,6,2,43,1,1,35620,40,40
92230,22,16,25,6,2,43,1,1,35620,40,40
92231,23,17,68,1,1,39,4,1,35620,-4,-4
92235,32,1,38,1,1,44,1,1,35620,50,50
92236,22,16,38,1,2,43,1,1,35620,40,40
92240,23,22,41,1,1,39,4,1,35620,50,50
92241,46,16,37,1,2,39,4,1,35620,35,35
92246,23,22,34,1,1,39,4,1,35620,50,50
92247,23,22,38,1,1,39,4,1,35620,50,50
92251,46,16,31,1,2,41,4,1,35620,35,35
92252,42,11,33,1,2,39,4,1,35620,40,40
92253,43,17,67,1,2,44,1,1,35620,35,35
92254,40,1,67,1,1,44,1,1,35620,35,35
92255,51,12,36,6,1,42,1,1,35620,35,35
92257,51,2,71,6,1,44,4,2,35620,30,30
92258,40,8,36,1,1,44,1,1,35620,60,60
92259,14,2,35,1,2,43,1,1,35620,40,40
92260,22,16,17,6,1,42,1,1,35620,-4,-4
92261,22,17,50,4,2,39,1,1,35620,-4,-4
92262,46,13,15,6,2,35,1,2,35620,25,25
92265,23,22,37,1,1,44,4,1,35620,50,50
92274,27,9,57,1,1,43,1,1,35620,50,50
92281,46,13,44,1,1,39,2,1,35620,40,40
92282,44,12,39,1,2,39,2,1,35620,40,40
92287,38,14,35,4,1,35,1,1,35620,40,40
92288,23,17,35,4,1,41,1,1,35620,40,40
92290,46,13,32,6,1,39,1,1,35620,40,40
92291,46,13,27,6,2,39,1,1,35620,40,40
92292,46,13,26,6,1,39,1,1,35620,40,40
92294,34,17,32,5,2,40,2,1,35620,35,35
92298,40,8,68,1,2,42,1,1,35620,40,40
92299,38,1,41,6,2,43,1,1,35620,60,60
92301,49,3,59,6,1,43,1,1,35620,40,40
92302,49,1,32,6,1,44,1,1,35620,50,50
92303,40,8,29,6,1,44,1,1,35620,45,45
92304,36,3,30,6,1,43,1,1,35620,40,40
92305,51,12,26,6,2,43,1,1,35620,40,40
92306,41,10,27,6,1,43,1,1,35620,60,60
92307,36,8,28,6,2,44,1,1,35620,40,40
92308,45,13,30,6,1,40,1,2,35620,30,30
92309,34,1,52,6,2,42,2,1,35620,55,55
92311,46,13,49,4,1,39,1,1,35620,40,40
92312,51,7,41,6,2,44,1,1,35620,40,40
92323,51,17,52,6,1,39,2,1,35620,35,35
92324,42,10,29,1,2,44,1,1,35620,50,50
92328,42,10,26,1,2,41,1,1,35620,40,40
92329,42,10,27,1,1,43,1,1,35620,-4,-4
92333,45,15,25,6,2,43,1,2,35620,25,25
92336,40,8,62,1,2,43,1,1,35620,40,40
92337,41,10,71,1,1,46,1,1,35620,40,40
92338,42,10,22,6,2,41,1,2,35620,20,20
92339,43,15,27,6,2,43,1,1,35620,40,40
92344,44,15,39,4,2,42,2,1,35620,40,40
92346,44,15,17,6,2,38,2,2,35620,25,25
92348,38,14,33,6,1,39,10,1,35620,40,40
92349,38,14,37,6,1,38,10,1,35620,40,40
92350,4,1,61,6,1,44,1,1,35620,40,40
92360,22,2,51,1,2,41,1,1,35620,40,40
92361,23,22,60,1,1,39,1,2,35620,20,20
92363,51,6,23,6,1,43,1,1,35620,40,40
92364,36,7,28,6,2,45,1,1,35620,50,50
92365,36,16,23,6,2,43,2,1,35620,40,40
92366,43,15,30,6,2,36,1,1,35620,40,40
92368,51,17,39,6,2,42,2,1,35620,35,35
92372,44,17,34,6,2,39,2,1,35620,40,40
92378,42,11,47,6,2,39,2,1,35620,40,40
92381,23,22,53,1,1,43,1,1,35620,40,40
92382,40,17,53,1,2,44,1,2,35620,25,25
92383,38,12,19,6,1,40,1,1,35620,35,35
92384,38,12,21,6,1,40,1,1,35620,35,35
92385,40,8,27,6,2,44,1,1,35620,35,35
92388,51,7,65,1,1,45,2,1,15380,40,40
92389,51,17,56,1,2,40,2,1,15380,40,40
92394,22,16,23,6,1,40,1,1,35620,40,40
92395,22,16,45,6,1,40,1,1,35620,40,40
92396,46,13,20,6,1,39,1,1,35620,35,35
92397,42,11,54,5,2,39,1,2,35620,30,30
92403,42,10,51,6,1,39,1,1,35620,50,50
92413,40,12,40,6,1,40,1,1,35620,40,40
92417,40,14,65,4,2,39,1,1,35620,40,40
92418,40,8,43,6,2,44,1,1,35620,40,40
92420,41,10,59,1,2,39,2,1,35620,40,40
92422,41,10,33,6,2,43,2,1,35620,40,40
92423,35,17,35,6,2,43,2,1,35620,40,40
92425,36,9,48,6,2,43,1,1,35620,47,47
92427,34,16,57,1,2,43,1,1,35620,50,50
92428,40,3,63,1,1,44,1,1,35620,45,45
92432,41,10,39,1,2,46,4,1,35620,50,50
92439,36,17,30,1,2,41,1,1,35620,40,40
92440,23,17,30,1,1,40,1,1,35620,40,40
92443,36,9,40,1,1,39,4,2,35620,10,10
92444,40,8,56,1,2,39,4,2,35620,6,6
92446,36,20,57,1,1,44,4,1,35620,40,40
92447,36,1,53,1,2,43,4,1,35620,40,40
92448,43,8,58,1,2,44,2,1,35620,50,50
92449,22,22,63,1,1,39,2,1,35620,40,40
92451,47,20,34,6,1,40,2,1,35620,40,40
92456,39,22,41,1,1,45,1,1,35620,40,40
92460,36,9,29,6,2,44,1,1,35620,40,40
92461,40,8,29,6,2,43,1,1,35620,40,40
92462,44,9,25,6,2,43,1,1,35620,40,40
92464,43,11,44,1,2,39,1,2,35620,20,20
92465,43,11,46,1,1,39,1,1,35620,40,40
92468,32,2,66,4,2,39,1,1,35620,50,50
92471,34,17,36,1,1,39,1,1,35620,40,40
92474,22,3,70,1,2,39,1,1,35620,40,40
92475,4,19,72,1,1,39,1,1,35620,40,40
92476,30,17,43,4,2,40,2,1,35620,40,40
92481,23,22,53,1,1,39,4,1,35620,40,40
92486,21,16,51,1,1,43,1,1,35620,40,40
92495,45,2,26,6,2,43,1,1,35620,70,70
92498,34,19,58,4,1,39,1,1,35620,40,40
92499,44,7,37,6,1,45,1,1,35620,75,75
92503,43,15,51,6,2,39,2,2,35620,20,20
92506,22,16,25,6,2,40,2,1,35620,35,35
92507,22,17,26,1,2,40,1,1,35620,40,40
92508,22,16,29,1,1,43,1,1,35620,40,40
92511,34,14,49,6,1,36,2,1,35620,40,40
92512,42,11,41,6,1,39,2,1,35620,40,40
92514,38,17,38,6,2,37,2,2,35620,15,15
92527,49,6,32,6,2,44,1,1,35620,40,40
92530,23,22,38,6,1,36,2,1,35620,-4,-4
92532,29,20,55,5,1,39,2,2,35620,16,16
92534,23,20,33,1,1,39,2,1,35620,40,40
92538,42,11,46,1,2,40,4,1,35620,40,40
92539,4,19,51,1,1,39,4,1,35620,40,40
92543,22,10,66,1,1,45,1,1,35620,40,40
92547,22,16,32,6,1,36,1,1,35620,40,40
92548,23,15,34,6,2,39,1,1,35620,40,40
92549,34,1,50,1,2,43,1,1,35620,40,40
92550,4,1,53,1,1,43,1,1,35620,40,40
92553,41,17,48,1,2,39,2,1,35620,40,40
92554,23,22,48,1,1,39,2,1,35620,40,40
92558,34,20,42,6,1,39,1,1,35620,40,40
92559,48,11,41,2,2,39,1,1,35620,40,40
92568,34,22,46,1,1,36,1,1,35620,40,40
92569,41,17,45,1,2,40,1,1,35620,35,35
92570,48,22,22,6,1,39,1,1,35620,40,40
92575,41,14,30,6,1,37,1,1,35620,37,37
92577,46,13,33,1,1,33,1,1,35620,40,40
92578,48,21,36,1,2,38,1,1,35620,40,40
92583,36,7,45,6,2,45,1,1,35620,50,50
92586,42,16,46,6,1,39,1,1,35620,35,35
92591,23,22,49,1,1,43,2,1,35620,40,40
92592,23,17,47,1,2,42,2,2,35620,20,20
92599,44,12,60,3,2,39,2,1,35620,40,40
92601,40,3,34,1,1,44,2,1,35620,40,40
92605,34,1,85,1,1,43,1,1,35620,-4,-4
92608,38,12,50,6,1,40,2,1,35620,45,45
92609,36,17,55,6,2,43,1,1,35620,50,50
92617,25,3,22,6,1,43,4,1,35620,40,40
92619,34,14,48,6,2,40,1,2,35620,10,10
92622,46,4,37,2,1,43,1,1,35620,40,40
92625,49,16,54,1,1,39,2,1,35620,40,40
92626,41,10,45,1,2,39,2,1,35620,35,35
92629,32,14,50,4,1,39,1,1,35620,60,60
92630,34,14,39,1,1,33,1,1,35620,40,40
92631,46,17,37,1,2,33,1,1,35620,39,39
92640,36,1,76,1,1,46,1,1,35620,-4,-4
92642,36,21,34,6,1,43,4,1,35620,40,40
92643,23,17,51,1,1,38,2,1,35620,40,40
92644,42,15,37,1,2,39,2,1,35620,38,38
92648,43,6,53,1,1,39,1,1,35620,40,40
92649,36,17,52,1,2,40,1,1,35620,40,40
92657,49,6,53,1,2,44,2,1,35620,45,45
92658,49,6,53,1,1,44,2,1,35620,45,45
92659,36,17,43,4,2,39,2,1,35620,44,44
92667,41,17,57,6,2,42,2,1,35620,37,37
92670,43,16,17,6,2,37,2,2,35620,25,25
92671,38,12,37,6,1,39,2,2,35620,24,24
92683,42,10,44,1,2,40,2,1,35620,35,35
92684,4,19,51,1,1,40,2,1,35620,40,40
92688,25,2,49,4,2,43,1,1,35620,55,55
92690,36,2,43,1,2,45,4,1,35620,45,45
92691,36,2,43,1,1,43,4,1,35620,75,75
92694,23,17,51,4,2,39,1,1,35620,40,40
92698,4,4,53,1,1,43,1,1,35620,40,40
92699,42,11,56,1,2,43,1,1,35620,40,40
92700,5,17,58,4,2,42,2,1,35620,40,40
92701,44,17,27,6,2,43,2,1,35620,40,40
92703,46,13,45,1,1,42,1,1,35620,40,40
92707,23,20,22,6,1,40,4,1,35620,37,37
92708,22,16,56,1,1,43,4,2,35620,20,20
92712,46,13,32,5,1,39,1,2,15380,25,25
92716,40,8,51,1,2,44,2,1,35620,40,40
92718,42,11,43,6,2,39,2,1,35620,40,40
92720,22,16,18,2,1,37,4,1,35620,40,40
92721,36,3,41,1,1,43,4,1,35620,40,40
92722,44,12,31,1,2,39,4,1,35620,40,40
92726,43,15,37,6,2,42,2,1,35620,35,35
92740,44,9,52,6,1,41,2,1,35620,40,40
92741,34,14,38,1,1,39,1,2,35620,24,24
92742,38,14,43,1,2,40,1,2,35620,24,24
92746,22,16,31,6,2,39,2,1,35620,40,40
92748,40,17,23,6,2,40,2,2,35620,15,15
92750,36,22,37,1,1,35,1,1,35620,40,40
92753,48,15,47,1,1,39,4,1,35620,40,40
92754,48,15,45,1,2,39,4,1,35620,40,40
92758,34,16,38,6,2,40,4,1,35620,35,35
92766,38,12,51,6,1,39,2,1,35620,35,35
92767,23,22,54,6,2,39,2,1,35620,35,35
92768,23,22,57,6,1,39,2,1,35620,35,35
92769,23,22,62,6,1,39,2,1,35620,40,40
92772,36,17,58,6,2,44,2,1,35620,40,40
92773,36,2,47,4,2,44,4,1,35620,40,40
92776,34,1,49,1,1,39,2,1,35620,40,40
92790,42,15,25,6,2,39,2,2,35620,-4,-4
92793,41,1,66,1,2,44,2,1,35620,45,45
92798,42,17,63,4,2,39,4,1,35620,40,40
92799,40,8,38,1,1,44,1,1,35620,40,40
92800,40,5,39,1,2,44,1,1,35620,40,40
92803,40,8,69,1,2,44,1,1,35620,40,40
92804,21,22,62,1,1,39,1,1,35620,40,40
92805,38,14,42,4,1,39,1,1,35620,40,40
92807,38,14,31,1,1,39,1,2,35620,20,20
92810,22,22,45,6,1,31,1,1,35620,40,40
92811,38,14,45,6,1,31,1,1,35620,40,40
92812,46,13,57,1,1,43,4,1,35620,40,40
92813,46,1,45,1,2,39,4,1,35620,50,50
92817,42,10,39,6,2,42,1,1,35620,55,55
92820,22,16,32,1,2,40,2,2,35620,30,30
92822,39,17,29,6,2,40,2,1,35620,40,40
92830,21,16,35,1,1,43,1,1,35620,40,40
92840,22,11,22,6,2,39,2,2,35620,20,20
92842,43,15,61,6,2,33,1,1,15380,40,40
92844,51,15,35,6,1,42,2,1,15380,40,40
92847,36,2,38,6,1,43,8,1,35620,45,45
92850,40,8,56,4,2,44,1,1,35620,45,45
92853,42,11,41,6,2,39,2,1,35620,40,40
92856,36,1,35,1,1,43,4,1,35620,40,40
92857,32,3,32,1,2,43,4,1,35620,40,40
92861,40,13,48,1,2,36,1,2,35620,25,25
92862,4,19,65,1,1,38,1,1,35620,40,40
92865,27,9,33,6,2,43,1,1,35620,40,40
92867,42,20,63,1,1,43,4,1,35620,40,40
92872,49,1,52,1,2,44,4,1,35620,55,55
92873,36,5,54,1,1,44,2,1,35620,50,50
92874,36,7,24,6,2,43,1,1,35620,-4,-4
92875,36,9,35,6,2,44,1,1,35620,-4,-4
92876,22,9,26,6,2,43,1,1,35620,40,40
92882,46,22,21,6,1,39,1,2,35620,18,18
92883,32,2,42,4,2,44,1,1,35620,40,40
92893,36,2,31,6,2,43,4,1,35620,40,40
92898,39,22,35,1,1,39,1,2,35620,30,30
92913,38,14,54,1,1,34,1,1,35620,40,40
92914,43,15,56,1,2,39,1,2,35620,30,30
92916,22,16,41,5,1,38,2,2,35620,20,20
92927,40,8,53,1,2,44,1,1,35620,40,40
92928,46,13,53,1,1,38,1,1,35620,40,40
92930,36,17,23,6,1,43,1,1,35620,-4,-4
92931,40,6,23,6,2,44,4,1,35620,-4,-4
92932,36,16,24,6,1,43,1,1,35620,-4,-4
92935,40,1,52,4,2,44,2,1,35620,40,40
92937,49,1,62,1,2,43,1,1,35620,-4,-4
92938,36,1,62,1,1,46,1,1,35620,-4,-4
92939,32,2,44,6,2,44,1,1,35620,40,40
92941,44,1,34,6,1,40,1,1,15380,50,50
92942,23,17,28,6,1,40,2,1,35620,40,40
92943,42,15,54,1,2,40,2,1,35620,40,40
92944,22,16,58,1,1,40,2,1,35620,40,40
92947,43,15,25,6,2,41,2,1,35620,40,40
92948,42,11,44,6,2,39,2,1,35620,40,40
92951,46,13,68,1,1,42,2,1,35620,35,35
92953,42,3,50,1,1,43,1,1,35620,40,40
92957,40,2,51,1,2,43,1,1,35620,40,40
92958,40,8,52,1,1,44,1,1,35620,50,50
92960,36,2,85,1,1,44,1,1,35620,40,40
92963,45,1,31,6,1,43,2,1,35620,-4,-4
92966,23,22,35,6,1,43,4,1,35620,-4,-4
92967,46,13,63,1,1,39,4,1,35620,40,40
92969,43,6,60,5,2,40,2,1,35620,40,40
92970,14,21,59,5,1,38,2,1,35620,40,40
92975,22,17,19,6,1,38,1,2,35620,25,25
92978,4,19,48,4,1,44,2,1,35620,40,40
92981,43,6,47,6,2,43,1,1,35620,37,37
92988,4,19,34,1,1,39,1,1,35620,40,40
92993,36,7,36,1,2,46,1,1,35620,55,55
92994,36,2,37,1,1,43,1,1,35620,45,45
92998,40,8,39,2,2,44,2,1,35620,40,40
93006,32,17,22,6,2,40,1,2,35620,20,20
93007,4,19,49,1,1,39,1,1,35620,-4,-4
93012,4,19,48,3,1,43,1,1,15380,40,40
93014,22,16,45,6,2,44,1,1,35620,40,40
93015,40,8,32,6,1,43,1,1,35620,40,40
